,uuid,org_uuid,announced_on,money_raised_usd,num_investors,investment_type,lead_investor_rank,post_money_valuation_usd,prev_rounds,country_code,amount_delta,holding_time
95967,1fa59471-1d93-ebbd-d043-c0fe1e7b1806,03748334-2e98-4f61-47cc-54a43d16b011,2367619200,11000000.0,4.0,series_a,235460.0,23000000.0,0.0,USA,11000000.0,375.0
393087,014cd3fa-b11e-40b2-bcb3-4b94c5bd826d,0378535c-58bc-414e-86c2-f38d2cb9970f,3006892800,100000000.0,4.0,series_b,388716.0,470000000.0,1.0,CHN,78064724.0,224.0
438414,71da8295-8fc5-4d1a-b65f-5ee70c15e1c1,0378535c-58bc-414e-86c2-f38d2cb9970f,3025036800,187819881.0,5.0,series_c,153398.0,1000819880.0,2.0,CHN,87819881.0,210.0
367525,bc307f78-035f-41e4-abaf-3db09d391b39,037ffb81-4546-cdfa-6014-b597a8947b4f,2999721600,280311.0,1.0,debt_financing,678849.0,10072506.0,0.0,BRA,280311.0,1624.0
222025,155c4297-6a79-4947-b6e6-60beb58f2330,038730d2-b68b-426c-bf82-75f258bbf1fb,2890080000,750000.0,1.0,seed,267155.0,5000000.0,0.0,USA,750000.0,1218.0
436715,9688e502-b4be-41ff-bdfc-d1b73fdf73b1,038796c2-431b-4411-884c-2333762c5657,3024345600,18000000.0,9.0,series_a,24.0,300000000.0,1.0,USA,16000000.0,873.0
123025,4b4485a9-96aa-896a-d449-5c8c51daffe8,038e2dec-4b6b-292b-710e-ae64cc721a82,2763590400,230341.0,1.0,other,275.0,2303411.0,0.0,GBR,230341.0,5688.0
348023,ef5106d7-e42d-47e6-9db9-20fd066af57d,039bbc22-1fae-4b11-8caf-705e3d09291e,2992291200,125000000.0,5.0,series_d,1127.0,1000000000.0,2.0,USA,97000000.0,552.0
407180,65f7c0fe-e310-4a44-a73d-e50bbe0d69c5,039bbc22-1fae-4b11-8caf-705e3d09291e,3011817600,220000000.0,6.0,series_e,4160.0,2100000000.0,3.0,USA,95000000.0,226.0
84057,9f4452e1-63e7-c950-728f-eb9a0f4592e2,039dcb21-89b9-66eb-363c-6efa303373f8,2813961600,86000000.0,10.0,series_e,39660.0,1000000000.0,4.0,GBR,20000000.0,307.0
123374,c39de511-ebcc-7ca2-83af-ba7334ad508a,039dcb21-89b9-66eb-363c-6efa303373f8,2850854400,110000000.0,8.0,other,162.0,1500000000.0,5.0,GBR,24000000.0,427.0
107754,d2c8e06e-aa61-4377-3ab9-4a46a07873f7,03a22135-b920-bf3f-f11a-4874a0f332d5,2838412800,22000000.0,2.0,series_a,1037651.0,102000000.0,2.0,USA,17500000.0,193.0
307125,68127cce-91b3-46d8-92b8-3bb9fee04c60,03a5f139-1696-47fe-8551-1664c3a7cf79,2976825600,250000.0,1.0,pre_seed,1008040.0,6250000.0,0.0,CHE,250000.0,0.0
279934,d82b2c0f-b4e8-40ab-942a-a9151b3c393a,03b0ea6f-6da0-00c1-8c17-1ad52c7b630d,2960150400,145000000.0,1.0,private_equity,1928.0,300000000.0,1.0,DEU,128000000.0,398.0
425023,8e7a540c-de95-4c1f-a3f9-51e4d8a21cd5,03b0ea6f-6da0-00c1-8c17-1ad52c7b630d,3020112000,140473478.0,3.0,series_c,1765.0,1911147573.0,2.0,DEU,-4526522.0,694.0
245269,d708f80f-2956-497f-85ac-2ed6635c26e4,03bce55f-0f22-4c9f-95aa-27b8ea1ec07e,2939673600,100000.0,1.0,pre_seed,89847.0,7600000.0,2.0,USA,-280000.0,172.0
463282,a89e4f00-dc86-488c-80e3-78bb00529fd8,03c6ef5a-5345-083e-3c0b-a5eab4a6d71b,2933712000,2500000.0,4.0,series_a,174053.0,11790000.0,2.0,CHE,1980575.0,561.0
308902,252c6767-b047-4221-8c33-9369c51bfe44,03da9d86-969a-4ef4-927d-7f2b6fa62a46,2959545600,1500000.0,1.0,debt_financing,2429.0,21500000.0,0.0,IND,1500000.0,1016.0
221195,a9f86c23-d99d-42c0-9c8a-75119eb6209f,03e88186-96c0-f71f-1c02-531799c17f09,2923430400,70000000.0,11.0,series_b,11015.0,250000000.0,4.0,USA,60000000.0,469.0
267384,e2313768-078e-40b1-98e9-b975cd240d30,03e88186-96c0-f71f-1c02-531799c17f09,2953152000,56000000.0,3.0,series_b,42096.0,400000000.0,5.0,USA,-14000000.0,344.0
459028,ae56eb92-92c4-4ebe-b588-53ba9a422ba9,040e0e81-8859-4367-9d71-6be1e0910fe2,2361052800,32271482.0,1.0,other,1149995.0,97786002.0,0.0,AUS,32271482.0,299.0
459024,2f10e58a-5fd8-4136-a73f-bfed22c691e3,040e0e81-8859-4367-9d71-6be1e0910fe2,3032812800,735929282.0,4.0,other,420930.0,2196355935.0,1.0,AUS,703657800.0,7775.0
371485,cfd51b2b-9963-4d58-93f9-17175d542a54,0416427f-3ead-4197-bdf0-6a4496bc9e5e,3001017600,1339595.0,1.0,other,2739563.0,26791909.0,1.0,other,-1836243.0,928.0
375852,ac1043fd-ec3e-4f16-b9fd-a06f9d25309d,041b9518-844c-428d-a059-83fb58dc4e32,3002227200,851243.0,2.0,other,156310.0,5577221.0,0.0,other,851243.0,1876.0
179959,979e5535-516c-4252-8df1-b7859413c0e3,04291496-af9f-4ae8-912e-b96f0d0c731f,2850595200,1000000.0,1.0,series_a,731063.0,5000000.0,0.0,USA,1000000.0,90.0
435799,d8f8d95b-a1d2-4900-95c1-b2ac49bc1368,044d7516-e70a-f9be-5387-a51aec861d87,3023913600,65000000.0,2.0,series_a,1127.0,900000000.0,0.0,USA,65000000.0,3588.0
216280,36cc7b89-7a93-4118-b5c2-00fffbee9141,044e085b-05c7-47e7-814b-c3956aa93d92,2845670400,79789.0,1.0,seed,3086332.0,877680.0,0.0,BRA,79789.0,794.0
81115,a5caa483-4ea6-6f67-3b96-d62c85240422,048f759f-06e4-456b-6126-3d4a57141b5d,2811024000,21549998.0,8.0,series_b,11796.0,101549998.0,1.0,USA,19149998.0,259.0
114020,02e1fa10-76e7-2cb1-21b1-89f16fa5bbe3,048f759f-06e4-456b-6126-3d4a57141b5d,2844115200,55000000.0,6.0,series_c,11796.0,300000000.0,2.0,USA,33450002.0,383.0
140055,501bf972-b849-3a5f-2a12-42a1dbc29f4b,048f759f-06e4-456b-6126-3d4a57141b5d,2866406400,72000000.0,5.0,series_d,51870.0,600000000.0,3.0,USA,17000000.0,258.0
445410,b78d49f8-4870-4696-8464-1e2ebe72bf9f,049ea718-aaa0-4e8e-9d49-51444e3f80d9,3027628800,20500000.0,6.0,other,1329.0,180000000.0,2.0,USA,8500000.0,247.0
341727,287474fc-a382-4bdf-b8ad-15cef5102b54,04a414ee-f614-2bc1-f387-20ff837411b5,2989958400,1500000000.0,1.0,private_equity,152655.0,5000000000.0,1.0,GBR,1100000000.0,1031.0
461801,13b30980-81b5-4bb0-af10-957f1d5bc5cc,04a88d32-edc9-4d9e-ae1c-a6dec6216e6d,3025036800,250000.0,1.0,seed,122896.0,2750000.0,0.0,other,250000.0,219.0
479853,76686e54-5a2f-4efb-8ed1-0166d9bf753f,04aef0b6-7b5f-4550-8f4c-f634f98a09f5,3034108800,32000000.0,12.0,series_a,1329.0,200000000.0,1.0,IND,27500000.0,176.0
307944,0af26a6a-e677-4e13-a89c-cd93ebc5d236,04bac3ec-99f7-4b91-e8ff-2246278061ae,2977257600,8000000.0,1.0,series_a,211282.0,38000000.0,1.0,USA,6000000.0,268.0
284418,4d533ceb-aaf7-4a23-9780-a45eec435788,04c08ef7-8631-47b5-a57f-8afefa2206ea,2962656000,25500000.0,11.0,series_a,521.0,25550000.0,1.0,USA,20250000.0,245.0
461789,5413e998-1098-4d33-8472-54ecfe3505c7,04cbafcb-5742-4e07-b89b-9aff770378a8,3030912000,741663.0,1.0,pre_seed,125806.0,4392925.0,0.0,other,741663.0,840.0
415525,9b28f14e-cf0b-4aae-8bf8-557ebbd989e7,04cccacb-54be-b7c3-2300-b6b9e557831b,2915395200,65000000.0,8.0,series_d,44527.0,500000000.0,3.0,USA,35000000.0,363.0
252282,b862a490-b23b-4027-9456-f8b2804649be,04cccacb-54be-b7c3-2300-b6b9e557831b,2943907200,114000000.0,10.0,series_e,76045.0,1100000000.0,4.0,USA,49000000.0,330.0
415523,eb52f2e6-d5c0-476f-8c06-c52ffb509619,04cccacb-54be-b7c3-2300-b6b9e557831b,2980800000,50000000.0,10.0,other,25671.0,1330000000.0,5.0,USA,-64000000.0,427.0
405647,7ebbea3f-ac1b-4097-bba5-70439aec4e90,04cccacb-54be-b7c3-2300-b6b9e557831b,3011126400,200000000.0,11.0,other,196230.0,4400000000.0,6.0,USA,150000000.0,351.0
321076,ba346359-7c41-4232-866e-77671c767fdc,04f3819f-c640-b2fc-f11b-16d30c3bb9d1,2982009600,100000000.0,4.0,series_c,310.0,1200000000.0,3.0,USA,56000000.0,280.0
426523,4a98ec6b-a256-437d-9cd8-6364a4b8cbe5,04f3819f-c640-b2fc-f11b-16d30c3bb9d1,3020630400,565000000.0,7.0,series_d,310.0,5600000000.0,4.0,USA,465000000.0,447.0
214129,23e661ee-f337-4503-a403-09f173494bc2,04f52814-77e2-b2c9-2d9a-4299dbb62455,2649888000,50073680.0,1.0,other,31262.0,429202969.0,1.0,DEU,49416084.0,1085.0
214130,5fbf99bd-d9ca-4bf0-b18e-39e076656501,04f52814-77e2-b2c9-2d9a-4299dbb62455,2762467200,500000000.0,3.0,other,100052.0,3782860448.0,2.0,DEU,449926320.0,1303.0
70108,5751672e-1a1d-030c-bbaf-4a17f29e5181,04f52814-77e2-b2c9-2d9a-4299dbb62455,2795904000,444895129.0,1.0,other,18913.0,4448951288.0,3.0,DEU,-55104871.0,387.0
214128,34f449a4-9054-43ef-9504-b0c5e0fde92a,04f52814-77e2-b2c9-2d9a-4299dbb62455,2796595200,582877862.0,1.0,other,19903.0,5761781167.0,4.0,DEU,137982733.0,8.0
138717,05dc5c3c-b349-946a-4997-c9ef6f0e8c37,04f55032-579b-4700-10ce-adc756f1206d,2864073600,519882.0,3.0,other,275.0,2513769.0,0.0,GBR,519882.0,642.0
448832,65945a04-748f-497e-8440-ec577146225e,04f64ac6-5758-4b1b-8d89-ff5e6a283a97,3029184000,25000000.0,9.0,series_a,27268.0,200000000.0,0.0,SGP,25000000.0,1457.0
137782,72f69d0b-764b-0aba-d04b-9a5fe960947e,04f6cfd9-3a87-5e75-0348-64af116d17a0,2863641600,70000000.0,3.0,series_c,114931.0,2000000000.0,0.0,CHN,70000000.0,1367.0
247360,dbd46fe9-62bb-4f43-b969-ae4c2c82f7b9,050fe731-202f-4f3c-95dc-2fa8d8f5eea0,2941142400,1330849.0,1.0,series_a,198607.0,14639339.0,0.0,GBR,1330849.0,2243.0
223828,801b029d-85bb-4255-9f21-c0640b423717,0519617c-23ba-46ea-9ef4-08ba6963a227,2907619200,272000.0,1.0,pre_seed,1184967.0,1272000.0,0.0,USA,272000.0,21.0
254787,fcf13cfc-686b-464a-aa2d-7e510f6d3dc2,0519617c-23ba-46ea-9ef4-08ba6963a227,2935180800,500000.0,1.0,pre_seed,699163.0,4500000.0,1.0,USA,228000.0,319.0
297694,859f3260-6533-4cd2-84b1-f74f28a9639e,0519617c-23ba-46ea-9ef4-08ba6963a227,2955052800,260000.0,1.0,pre_seed,699163.0,4260000.0,2.0,USA,-240000.0,230.0
244183,4c2829a8-166f-4209-8bd2-ba79b28c6d2e,051adf53-d6db-850f-1965-c5cf5b8ddaa0,2266876800,2400000.0,1.0,series_c,183459.0,10400000.0,0.0,GBR,2400000.0,2496.0
439905,fbafdb3a-d421-4323-b666-572c310605c4,051db092-1e48-1d89-4afc-9e5c94b543c9,3025555200,150000000.0,1.0,private_equity,46091.0,525000000.0,3.0,USA,123000000.0,2469.0
317932,65cdf2e8-1b46-4915-aa28-3441ca8225d9,0529ea37-4716-858b-7f12-8c94b4409143,2980972800,500000000.0,1.0,other,9976.0,4545000000.0,0.0,USA,500000000.0,21718.0
478053,98f337cb-52b8-43ce-9b19-3517d34d1855,0530ec36-f3a6-a451-e363-e78aa33be9f5,3039465600,412000000.0,4.0,other,2845.0,4700000000.0,1.0,CHE,367000000.0,1974.0
290496,3a3e50fa-9169-4bfd-8551-c49c1db83d02,053a4bb7-e103-4cf6-8913-744be940e2f3,2968876800,1127000.0,1.0,seed,130654.0,13000000.0,0.0,BRA,1127000.0,553.0
444986,238103d1-a074-4470-91f0-2e40dcb1b77d,053a4bb7-e103-4cf6-8913-744be940e2f3,3027456000,13320000.0,11.0,series_a,55000.0,66600000.0,1.0,BRA,12193000.0,678.0
475164,01e4c118-b813-4d05-82cc-212597102ba5,053a4bb7-e103-4cf6-8913-744be940e2f3,3038169600,45000000.0,9.0,series_b,41300.0,500000000.0,2.0,BRA,31680000.0,124.0
99270,48b1a190-ec96-8492-1061-bc499efbd4ab,0543d89b-acf0-bfeb-823a-bb29fd243df2,2350684800,40000000.0,5.0,series_c,173558.0,170000000.0,0.0,USA,40000000.0,1640.0
240203,e3517b24-da60-44d7-b096-a39cf7f651b0,0548ffd7-9a06-4d1c-a07f-63b9064e4d0a,2903299200,81000.0,2.0,pre_seed,14017.0,4081000.0,0.0,USA,81000.0,365.0
241749,6a0e0558-2334-4c54-a0e1-f3edeb6042b8,0548ffd7-9a06-4d1c-a07f-63b9064e4d0a,2934403200,75000.0,2.0,other,14017.0,4075000.0,1.0,USA,-6000.0,360.0
264907,b1051cd8-b2b8-4b76-bcc5-d5515704171f,054e815e-21e8-4736-b14c-d8d25de66967,2951856000,15000000.0,2.0,series_a,715549.0,50000000.0,0.0,IND,15000000.0,11154.0
263371,05957deb-213c-4909-b51b-59b9dd50cd37,05546fbb-0967-4a15-a95e-e7be4cd74ea8,2951078400,672900.0,2.0,seed,186169.0,3028048.0,0.0,ITA,672900.0,918.0
247470,48c3d607-8361-45fc-b222-e9a2e9e71ffb,056cc1db-c12a-354b-24db-47b360a5a2ea,2921616000,500000.0,1.0,seed,67759.0,3900000.0,0.0,USA,500000.0,0.0
247471,03ab636e-2ae1-4857-9b5d-8ae9cec55144,056cc1db-c12a-354b-24db-47b360a5a2ea,2935180800,1750000.0,3.0,seed,67759.0,9250000.0,1.0,USA,1250000.0,157.0
404591,0985c074-144a-49c2-880f-b75eb4113e1a,057072c1-bf38-40f2-bf7f-06119effe1d0,2898720000,20700000.0,3.0,series_b,9887.0,105700000.0,1.0,USA,11700000.0,401.0
464734,5e20d69b-cbb6-49e6-9ba4-eb91cef6a8bd,05772c24-ac11-4e6a-940b-5e85432aa5e7,3034540800,625711.0,1.0,corporate_round,216958.0,1564277.0,0.0,other,625711.0,2615.0
240735,5f24aa6f-5e42-4be3-83ee-cd98ba8b5b30,057b3d12-0705-be7c-c044-68bccafc7ea4,2936649600,100000000.0,1.0,series_d,4160.0,900000000.0,0.0,USA,100000000.0,1482.0
284531,4b982496-af6f-4260-ac86-42fa80d168f3,058610e3-7e78-42c8-9c26-e441802b21c4,2962742400,45000000.0,7.0,series_b,17960.0,210000000.0,2.0,USA,20500000.0,64.0
424865,9dabeae1-ec85-430b-ada0-be70f44a04f5,058610e3-7e78-42c8-9c26-e441802b21c4,3019766400,60000000.0,8.0,series_c,26248.0,550000000.0,4.0,USA,30000000.0,313.0
483243,4a0a1696-04d7-4879-92ae-8f886dde4a84,05b263f4-cc9a-4ee2-a8a6-7dcb6996d9cf,3041280000,23000000.0,10.0,series_a,102968.0,100000000.0,0.0,USA,23000000.0,867.0
192848,50e68131-b072-4314-b1e5-94bd34cfcd37,05becba9-204a-ab05-aa69-0a622bdd9b86,2907792000,6300000.0,2.0,series_a,9887.0,15900000.0,0.0,USA,6300000.0,890.0
194543,17b540f5-5f23-4a73-86f9-c899b6987d64,05cd26bb-3f5b-4841-2614-4d54fa0a88ba,2908396800,1700000.0,1.0,seed,502754.0,21700000.0,0.0,other,1700000.0,669.0
440736,3e8be76e-1ae5-4ddf-bb29-fa75d5c1aee9,05d37991-ec7d-c936-2694-630fda083232,3025728000,140300000.0,7.0,series_e,42859.0,1000000000.0,4.0,USA,90300000.0,554.0
376977,81b7aa9d-4cfa-4d1f-a0ea-5b654d394a6b,05e1e90f-dc69-da1c-1ef7-1158bf65e800,3002486400,200000000.0,1.0,corporate_round,3865.0,600000000.0,3.0,USA,120000000.0,1091.0
412035,a44872e2-dbdf-4daf-8a16-029e306430fb,05e9e680-5490-97da-2774-fda8e48be7ef,2350080000,105000000.0,6.0,series_d,169332.0,400000000.0,2.0,USA,100000000.0,258.0
260575,01a839e0-2f0a-47a9-b6ba-bce2a4c25550,05ef80a9-3eea-f156-30ea-9e75f0ad2e7e,2949350400,50000000.0,2.0,series_d,105115.0,600000000.0,3.0,USA,-8000000.0,1344.0
182399,5b14ef99-007a-42f9-a7ac-92014f537c60,05f490a4-6821-6f4b-ee9d-5c3b3a72f449,2899670400,20000000.0,4.0,series_a,30117.0,28000000.0,1.0,USA,17900000.0,943.0
91171,07ffb65d-e7b4-d3f4-4f9b-8e6cd206989e,05f93a1b-1bcf-e92c-6960-e16d73b20347,2822860800,30000000.0,2.0,series_b,20035.0,139000000.0,1.0,USA,25500000.0,362.0
365730,8612d07f-28af-4f0a-b80f-c1defdcfe207,05f93a1b-1bcf-e92c-6960-e16d73b20347,2999548800,100000000.0,4.0,series_d,207964.0,2100000000.0,6.0,USA,36000000.0,274.0
487705,c25a566f-5a7b-45ff-a7da-31eafef4e0dd,05f93a1b-1bcf-e92c-6960-e16d73b20347,3043008000,123000000.0,2.0,series_e,89638.0,3100000000.0,7.0,USA,23000000.0,503.0
455707,456c1fe7-6e29-49b8-97f2-23aa41918845,060c9c99-7023-4599-a826-00ae6e814c92,3031776000,5000000.0,3.0,series_a,60204.0,22500000.0,0.0,BRA,5000000.0,757.0
430304,0061b723-4d30-41ed-bdae-8f1075a7c986,061f14ac-8ab8-4e58-bd6c-bf82ddf3cf91,3021926400,50000000.0,3.0,series_a,54438.0,417000000.0,0.0,other,50000000.0,1952.0
481892,6cd5a461-585a-4a7c-a5ad-156f6caf4afc,062392da-0a5e-4ccf-b6fb-4ac175070380,3040761600,5081445.0,4.0,series_a,16387.0,24881444.0,0.0,KOR,5081445.0,1591.0
224949,94aea489-9ca1-492b-a43d-bdbd9c6cf20c,0629e500-2e75-45c0-acb5-d2b74baa5ab5,2747606400,1000000.0,1.0,seed,2200400.0,9000000.0,1.0,IND,0.0,519.0
281192,e70d18b9-24ca-4cf0-b2bc-ba206fde1ffa,063457a1-6724-dc1d-2ead-cf5a019db39f,2845324800,510051.0,1.0,series_a,77602.0,1970070.0,0.0,other,510051.0,676.0
309653,55f4add1-2765-4170-9644-622c3b788dc4,06369629-a1ca-48be-b164-f2ae2632f6ae,2978035200,10000000.0,6.0,series_a,310.0,100000000.0,0.0,USA,10000000.0,61.0
367641,b90959af-78d3-4b93-9ec2-36dc750e576e,06369629-a1ca-48be-b164-f2ae2632f6ae,2999980800,100000000.0,1.0,series_b,310.0,1000000000.0,1.0,USA,90000000.0,254.0
24547,965547bf-fe2e-59bb-8e61-cf89d65187c4,0659accb-c672-23c6-4ebc-57a53d2869ce,2721513600,20000000.0,1.0,other,23940.0,220000000.0,1.0,CAN,18100000.0,811.0
36633,6dee1840-fc08-d6fb-710c-c7818974a521,0659accb-c672-23c6-4ebc-57a53d2869ce,2763849600,165000000.0,3.0,series_b,1928.0,665000000.0,2.0,CAN,145000000.0,490.0
73691,66b3f1e6-64c4-2fba-b4d5-5b0b04fda29d,0659accb-c672-23c6-4ebc-57a53d2869ce,2800137600,60000000.0,7.0,series_c,2706.0,750000000.0,3.0,CAN,-105000000.0,420.0
375614,89755f88-98c0-45e6-af94-9d945fa68753,065cce4e-8db0-42b3-b9ec-890115d6d892,2892758400,6750000.0,3.0,series_b,26612.0,20750000.0,3.0,USA,-750000.0,701.0
333459,e35d656f-fb2c-494c-bcb5-f63622a43baa,065e8649-3788-ec5b-e753-0797038255ae,2986761600,30000000.0,1.0,series_c,915544.0,165000000.0,2.0,USA,18000000.0,522.0
482461,28e6b866-16ef-4fc0-9bed-de0fd96efbd2,06617761-047a-4546-b91c-e81432fbb045,3040156800,1040852.0,1.0,seed,564982.0,3826725.0,0.0,FRA,1040852.0,14.0
267558,b3612409-1888-412f-a45b-637bc5222b13,0672b767-af1f-4265-ce9e-d71077aa8299,2813702400,17791307.0,1.0,series_b,847949.0,52458700.0,2.0,DEU,14257905.0,1907.0
240794,4c145ecf-af95-45d4-aae1-8a9a2cfadfd6,06798108-48e7-4716-b59b-faaa70701206,2879798400,186590.0,1.0,seed,143805.0,621965.0,0.0,GBR,186590.0,459.0
438436,6e769721-8753-4a51-afe6-a19bfa523e3b,067fd0d2-4a5d-4fc3-befe-270acc083d6a,3025036800,670604.0,1.0,pre_seed,49212.0,4291868.0,1.0,GBR,213678.0,946.0
389302,1ca81e33-68ef-416c-94d9-86b70e40f4e8,06878726-57b4-4718-a47c-28e38c17468a,3006115200,259973.0,1.0,seed,166497.0,2859701.0,0.0,other,259973.0,35.0
188027,3bb4a47d-8eeb-4643-b302-c38019baa388,068f9ac5-f286-822f-49ad-b2a0a3f2f342,2904595200,11038061.0,2.0,other,273871.0,89684241.0,0.0,GBR,11038061.0,1386.0
414042,4e556a4c-e534-490e-8503-19dee63a270e,0696e91e-3381-42ca-a2c7-5d570e1ecade,2987452800,24200000.0,4.0,series_a,11262.0,100000000.0,1.0,USA,20200000.0,349.0
116455,030efc34-c9a0-6e7f-017c-c36474043043,06ca030e-1733-79be-50f9-056f1a2185f5,2355264000,5000000.0,2.0,series_a,334901.0,27000000.0,0.0,USA,5000000.0,1327.0
424787,262c7e94-c892-441f-852b-32f648301ecd,06d62baf-a289-4823-94b0-8451c4d3d6d4,3013632000,2400000.0,1.0,pre_seed,555223.0,26400000.0,0.0,BRA,2400000.0,912.0
382235,f6cda6da-4f4a-4725-b22c-2124f5318bd7,06de7631-d20f-4dff-8242-66974874d26b,3003782400,65399972.0,3.0,series_b,1329.0,500399972.0,2.0,USA,59399972.0,665.0
452077,c2367691-ccea-48d6-9dc7-8314d7ab4ff4,06de7631-d20f-4dff-8242-66974874d26b,3030480000,115000000.0,4.0,series_c,1329.0,1200000000.0,3.0,USA,49600028.0,309.0
310861,352946c5-5906-4245-8785-039917f45c4d,06e95860-73b8-a874-22c1-6019a8ef9b9a,2978985600,250000000.0,7.0,series_d,10517.0,1000000000.0,2.0,USA,180000000.0,665.0
420515,0f614dba-7845-4d49-b1fc-ecc5430b231b,06e95860-73b8-a874-22c1-6019a8ef9b9a,3017779200,250000000.0,16.0,series_e,948.0,2000000000.0,3.0,USA,0.0,449.0
389275,28907a46-7496-40e7-a786-96ecdf548f60,06edd2c7-38ac-48f9-afeb-cbf83bf7d4e1,3006115200,236339.0,1.0,other,398519.0,1890712.0,0.0,ESP,236339.0,825.0
84334,b4258b5f-0b85-6f9f-4c13-60dfe8785aff,06f6c176-35cf-acdf-171e-240d23bc5fac,2814393600,45000000.0,1.0,series_c,5655.0,226000000.0,0.0,GBR,45000000.0,1300.0
115415,349ce71e-a195-3419-8764-d79873ff3710,06f6c176-35cf-acdf-171e-240d23bc5fac,2845411200,49696751.0,1.0,series_d,106987.0,309724795.0,1.0,GBR,4696751.0,359.0
114771,4a628174-24be-0b09-6286-1586f1d34e7b,06f835e9-d88e-3b20-7b5d-c7b466d1c43f,2844892800,5000000.0,5.0,series_a,110450.0,155000000.0,0.0,USA,5000000.0,2246.0
182984,76e1c5df-14fe-43d6-b180-573f5b57fc9b,06f835e9-d88e-3b20-7b5d-c7b466d1c43f,2900016000,200000000.0,6.0,series_b,44527.0,2000000000.0,1.0,USA,195000000.0,638.0
236638,9881707c-77ba-4023-85ff-75d3a71c35c0,06f835e9-d88e-3b20-7b5d-c7b466d1c43f,2936131200,245000000.0,7.0,series_c,12109.0,3900000000.0,2.0,USA,45000000.0,418.0
441337,4efd768a-b4c5-4167-a594-8cc3b67744a9,06f835e9-d88e-3b20-7b5d-c7b466d1c43f,3026073600,300000000.0,1.0,series_d,11262.0,9000000000.0,3.0,USA,55000000.0,1041.0
185862,7cbc3b59-ed16-417f-965e-43798dbeca08,06fdc30c-99cd-05f3-a098-385c34b3e2f5,2902521600,100000000.0,1.0,debt_financing,18315.0,9000000000.0,4.0,USA,50000000.0,1566.0
464153,f5499059-941b-4917-9602-1f5533b8efe1,07073c64-297b-4586-800f-6583cc38629d,3034540800,1600000.0,3.0,seed,1047020.0,7500000.0,0.0,AUS,1600000.0,150.0
435888,77fc66ab-3866-4043-8a4e-3b51b983f0ff,0745c5d5-2e17-46e2-b082-98d7d47ed051,3011040000,100000000.0,6.0,series_c,18137.0,800000000.0,1.0,USA,80000000.0,595.0
483791,e27eb50f-ba71-402c-aaa3-d42e128c2c35,0746dbfd-eea6-4720-9ab6-87db2f8cec1b,3015964800,200000.0,1.0,seed,221002.0,410000.0,1.0,other,-800000.0,574.0
219079,1963acc7-1b97-489e-ac3d-8ab825b3ff50,074de70c-7a9a-71bd-5ebe-efe377347a81,2922048000,438000000.0,2.0,series_b,301392.0,12000000000.0,0.0,USA,438000000.0,3870.0
425846,f996a41f-e4a6-4664-afe9-3da64be13237,07506580-29bb-4550-9dff-51b9184d7954,3020284800,20000000.0,8.0,series_b,1329.0,100000000.0,3.0,USA,11500000.0,549.0
359724,28cb2f7d-4223-4a0b-851d-ecbeb49f084b,075514e1-df07-480f-8aaa-9c3e985bd2f4,2993587200,200000.0,1.0,pre_seed,170.0,250000.0,0.0,USA,200000.0,110.0
280087,d9a412fb-17fb-4a17-974c-b288f703fe7c,075f97ca-2e1b-e96c-41ae-18bcbe05b96b,2960150400,105000000.0,8.0,series_b,40730.0,1000000000.0,2.0,USA,81800000.0,859.0
233473,1f16027d-6e29-4c85-960f-b51a33d10b83,076473b6-cad4-7fea-932d-df38696441da,2931120000,9000000.0,2.0,series_e,8971.0,209000000.0,5.0,USA,-7000000.0,459.0
233851,888d7f70-30a6-4a0d-9398-7a64718b7a17,076473b6-cad4-7fea-932d-df38696441da,2931120000,25000000.0,1.0,debt_financing,8971.0,200000000.0,6.0,USA,16000000.0,0.0
282916,ff88e47f-e847-442a-a9d9-deaaa6b77243,076d86c0-0ddb-414e-a7d1-4021d82e4f95,2934835200,750000.0,1.0,seed,162911.0,3750000.0,0.0,ISR,750000.0,1096.0
123097,8732abfa-365a-3e7a-5d37-e68f72fad723,0773f5a3-4ae4-ca77-4316-5314e33c33ea,2830809600,575393.0,4.0,seed,275.0,5790814.0,0.0,GBR,575393.0,622.0
480412,976f1257-4619-4934-b13e-c97950dc8822,078974a4-9d83-4fe4-a7e9-4e21169390c5,2841350400,123718.0,1.0,pre_seed,663770.0,5123718.0,0.0,BRA,123718.0,14.0
480413,3d0bcd12-9433-4a27-bac7-d60cc0f59106,078974a4-9d83-4fe4-a7e9-4e21169390c5,2934835200,321920.0,1.0,angel,663770.0,399210.0,1.0,BRA,198202.0,1082.0
480420,db04fb94-f344-4412-b11c-55bc611adffc,078974a4-9d83-4fe4-a7e9-4e21169390c5,2966371200,817326.0,1.0,seed,141002.0,21817325.0,2.0,BRA,495406.0,365.0
67517,a171b0e9-caa0-875c-5281-d0b73dba50c9,078a1b51-dbde-3d01-c3e0-0d19cbc2c058,2797113600,1700000.0,4.0,seed,330.0,11500000.0,0.0,USA,1700000.0,51.0
158225,3c52177f-ce62-b106-a90d-7fe8882d3065,078a1b51-dbde-3d01-c3e0-0d19cbc2c058,2879712000,13000000.0,4.0,series_a,330.0,58000000.0,1.0,USA,11300000.0,956.0
179790,a9c6ee80-3570-405f-acfb-ef8ee2a6716c,078a1b51-dbde-3d01-c3e0-0d19cbc2c058,2897251200,30000000.0,4.0,series_b,310.0,134000000.0,2.0,USA,17000000.0,203.0
